fromNode	toNode	weight	direction	fromAltName	toAltName
GB43835	GB49450	0.0421737419415918	undirected	NA	NA
GB43835	GB49456	0.0500345657393808	undirected	NA	551770
GB43835	GB49458	0.0413718083549539	undirected	NA	411849
GB43835	GB49485	0.048584953607303	undirected	NA	726436
GB43835	GB49488	0.0240896948523406	undirected	NA	552745
GB43835	GB49493	0.0342969454161626	undirected	NA	NA
GB43835	GB49495	0.0501781001646669	undirected	NA	552109
GB43835	GB49496	0.0599702239876828	undirected	NA	411720
GB43835	GB50029	0.0236031615118974	undirected	NA	NA
GB43835	GB50247	0.026765131698562	undirected	NA	100577551
GB43835	GB50722	0.0268154290730489	undirected	NA	410884
GB43835	GB50756	0.0416396471214849	undirected	NA	551849
GB43835	GB52155	0.0250601588569108	undirected	NA	NA
GB43835	GB55374	0.0261256047683099	undirected	NA	551290
GB43898	GB48790	0.0263867025384478	undirected	NA	408272
GB43898	GB49448	0.0305952218199031	undirected	NA	409180
GB43898	GB49449	0.0409503064512712	undirected	NA	409179
GB43898	GB49455	0.025517027768653	undirected	NA	NA
GB43898	GB49456	0.0385468168011793	undirected	NA	551770
GB43898	GB49458	0.0245427179741759	undirected	NA	411849
GB43898	GB49485	0.0239977687519471	undirected	NA	726436
GB43898	GB49493	0.02369760090776	undirected	NA	NA
GB43898	GB49495	0.027258261966051	undirected	NA	552109
GB43898	GB49886	0.0210810546759384	undirected	NA	NA
GB43898	GB50756	0.0304153516665083	undirected	NA	551849
GB43898	GB51107	0.0277846361194796	undirected	NA	100578731
GB43898	GB52155	0.0371285434681089	undirected	NA	NA
GB43898	GB52633	0.0203911362590402	undirected	NA	NA
GB43898	GB55374	0.0295438423688918	undirected	NA	551290
GB44086	GB48790	0.0291260864874483	undirected	726602	408272
GB44086	GB49449	0.0360395266099968	undirected	726602	409179
GB44086	GB49450	0.0412716379739149	undirected	726602	NA
GB44086	GB49454	0.025734042883997	undirected	726602	NA
GB44086	GB49455	0.0276925747433317	undirected	726602	NA
GB44086	GB49456	0.036838231144193	undirected	726602	551770
GB44086	GB49458	0.0415906223942364	undirected	726602	411849
GB44086	GB49485	0.0424927204575026	undirected	726602	726436
GB44086	GB49495	0.0300561268255914	undirected	726602	552109
GB44086	GB49496	0.0434445223568533	undirected	726602	411720
GB44086	GB50722	0.0227806412028959	undirected	726602	410884
GB44086	GB50756	0.0205456770342534	undirected	726602	551849
GB44086	GB52155	0.0208341813172261	undirected	726602	NA
GB44086	GB55374	0.0269970327501975	undirected	726602	551290
GB44214	GB44452	0.0355227247236689	undirected	NA	100578085
GB44214	GB48769	0.0273433354419685	undirected	NA	NA
GB44214	GB49448	0.0334732670545208	undirected	NA	409180
GB44214	GB49449	0.0329491574214898	undirected	NA	409179
GB44214	GB49450	0.0333282048272081	undirected	NA	NA
GB44214	GB49451	0.0338374552142548	undirected	NA	726666
GB44214	GB49452	0.0325922903927974	undirected	NA	NA
GB44214	GB49458	0.0226408715089614	undirected	NA	411849
GB44214	GB49488	0.0336042367017001	undirected	NA	552745
GB44214	GB49493	0.0342031500966387	undirected	NA	NA
GB44214	GB49495	0.0346084292644994	undirected	NA	552109
GB44214	GB49496	0.0246074355343886	undirected	NA	411720
GB44214	GB49545	0.0217287608858823	undirected	NA	411045
GB44214	GB50247	0.0242336491869262	undirected	NA	100577551
GB44214	GB50722	0.0231044704738088	undirected	NA	410884
GB44214	GB52278	0.0598133351424578	undirected	NA	NA
GB44214	GB52633	0.0240427287361117	undirected	NA	NA
GB44452	GB49448	0.0507190537617845	undirected	100578085	409180
GB44452	GB49449	0.0538336900425544	undirected	100578085	409179
GB44452	GB49450	0.05428285213788	undirected	100578085	NA
GB44452	GB49452	0.031647576822332	undirected	100578085	NA
GB44452	GB49454	0.0217056598814852	undirected	100578085	NA
GB44452	GB49455	0.0208927193707738	undirected	100578085	NA
GB44452	GB49456	0.0499007741689624	undirected	100578085	551770
GB44452	GB49458	0.0488593760455602	undirected	100578085	411849
GB44452	GB49485	0.0417867145714549	undirected	100578085	726436
GB44452	GB49488	0.0426286082808028	undirected	100578085	552745
GB44452	GB49493	0.0484149852347209	undirected	100578085	NA
GB44452	GB49495	0.049144158596962	undirected	100578085	552109
GB44452	GB49496	0.054311414700581	undirected	100578085	411720
GB44452	GB49886	0.0245377192803344	undirected	100578085	NA
GB44452	GB50756	0.0204514118342017	undirected	100578085	551849
GB44452	GB51031	0.0212237977506988	undirected	100578085	727650
GB44452	GB51801	0.030949968546784	undirected	100578085	NA
GB44452	GB51979	0.0226239354351524	undirected	100578085	552190
GB44452	GB52278	0.030499090954384	undirected	100578085	NA
GB44452	GB53583	0.0277143071027121	undirected	100578085	NA
GB44452	GB55374	0.0233401306687705	undirected	100578085	551290
GB44924	GB45231	0.030605725026362	undirected	NA	NA
GB44924	GB49449	0.0458012141607235	undirected	NA	409179
GB44924	GB49450	0.04607467283729	undirected	NA	NA
GB44924	GB49454	0.0275782422083036	undirected	NA	NA
GB44924	GB49455	0.0327228066790513	undirected	NA	NA
GB44924	GB49456	0.0433194981465921	undirected	NA	551770
GB44924	GB49458	0.046050226066228	undirected	NA	411849
GB44924	GB49485	0.0427559001444837	undirected	NA	726436
GB44924	GB49488	0.0248200714207695	undirected	NA	552745
GB44924	GB49495	0.0475253021023401	undirected	NA	552109
GB44924	GB49496	0.0287714485008123	undirected	NA	411720
GB44924	GB50029	0.0200258403625349	undirected	NA	NA
GB44924	GB50290	0.0227667642847694	undirected	NA	724917
GB44924	GB51801	0.023043035162369	undirected	NA	NA
GB44924	GB53583	0.0276123081397008	undirected	NA	NA
GB44924	GB54046	0.0225429238191142	undirected	NA	NA
GB45231	GB49448	0.032468120776783	undirected	NA	409180
GB45231	GB49449	0.0374223197066301	undirected	NA	409179
GB45231	GB49450	0.0378402659556844	undirected	NA	NA
GB45231	GB49452	0.0285126248925545	undirected	NA	NA
GB45231	GB49456	0.0355176007673021	undirected	NA	551770
GB45231	GB49458	0.0379033699023667	undirected	NA	411849
GB45231	GB49485	0.0382048585487174	undirected	NA	726436
GB45231	GB49488	0.0378177608394187	undirected	NA	552745
GB45231	GB49493	0.0264045578404111	undirected	NA	NA
GB45231	GB49495	0.0392855979612377	undirected	NA	552109
GB45231	GB49496	0.0370641631355048	undirected	NA	411720
GB45231	GB49885	0.0225003364703061	undirected	NA	412209
GB45231	GB49886	0.0212542916419785	undirected	NA	NA
GB45231	GB50029	0.0201356502423265	undirected	NA	NA
GB45906	GB49448	0.0537380861649612	undirected	410087	409180
GB45906	GB49449	0.0565497138449565	undirected	410087	409179
GB45906	GB49450	0.0381085384411482	undirected	410087	NA
GB45906	GB49454	0.03510832278296	undirected	410087	NA
GB45906	GB49455	0.0268772760050869	undirected	410087	NA
GB45906	GB49456	0.060770688116362	undirected	410087	551770
GB45906	GB49458	0.0315644630204339	undirected	410087	411849
GB45906	GB49485	0.0355729908345422	undirected	410087	726436
GB45906	GB49488	0.0293212341611099	undirected	410087	552745
GB45906	GB49493	0.0439442010398452	undirected	410087	NA
GB45906	GB49495	0.0584267873655168	undirected	410087	552109
GB45906	GB49496	0.0512412773255849	undirected	410087	411720
GB45906	GB49885	0.020853656745361	undirected	410087	412209
GB45906	GB50029	0.0200613010109378	undirected	410087	NA
GB45906	GB50516	0.0280974696880826	undirected	410087	411570
GB45906	GB50608	0.0203262704086887	undirected	410087	NA
GB45906	GB50609	0.0264276870420143	undirected	410087	410620
GB45906	GB53583	0.020670067336366	undirected	410087	NA
GB48590	GB48591	0.0314000179295251	undirected	NA	NA
GB48590	GB49449	0.0446318367369639	undirected	NA	409179
GB48590	GB49450	0.0615180760876008	undirected	NA	NA
GB48590	GB49454	0.0251838418858016	undirected	NA	NA
GB48590	GB49455	0.0210928851407289	undirected	NA	NA
GB48590	GB49456	0.0474037356620057	undirected	NA	551770
GB48590	GB49458	0.062875863345525	undirected	NA	411849
GB48590	GB49485	0.0508932562342587	undirected	NA	726436
GB48590	GB49488	0.0400784440295555	undirected	NA	552745
GB48590	GB49495	0.0557641524013194	undirected	NA	552109
GB48590	GB49496	0.055388263580304	undirected	NA	411720
GB48590	GB50609	0.0207899103802539	undirected	NA	410620
GB48590	GB50756	0.0223205066269893	undirected	NA	551849
GB48591	GB49449	0.0406503736563821	undirected	NA	409179
GB48591	GB49450	0.0408259203594524	undirected	NA	NA
GB48591	GB49454	0.0316691710400097	undirected	NA	NA
GB48591	GB49455	0.0279987045295624	undirected	NA	NA
GB48591	GB49456	0.0384760587379066	undirected	NA	551770
GB48591	GB49458	0.0416000292614396	undirected	NA	411849
GB48591	GB49485	0.0418037999168621	undirected	NA	726436
GB48591	GB49488	0.0316607427210122	undirected	NA	552745
GB48591	GB49495	0.0342653850215317	undirected	NA	552109
GB48591	GB49496	0.0401888445897085	undirected	NA	411720
GB48769	GB49448	0.0217658359901129	undirected	NA	409180
GB48769	GB49450	0.0222571084375168	undirected	NA	NA
GB48769	GB49451	0.0231367180832965	undirected	NA	726666
GB48769	GB49452	0.0216546943426116	undirected	NA	NA
GB48769	GB49488	0.0216128946722254	undirected	NA	552745
GB48769	GB49493	0.0216704455026353	undirected	NA	NA
GB48769	GB49495	0.0215624334047678	undirected	NA	552109
GB48769	GB52278	0.0298080318808078	undirected	NA	NA
GB48790	GB49448	0.0219578363197615	undirected	408272	409180
GB48790	GB49449	0.0390133162047917	undirected	408272	409179
GB48790	GB49450	0.0399214900409558	undirected	408272	NA
GB48790	GB49452	0.020694585348257	undirected	408272	NA
GB48790	GB49454	0.0386797601733552	undirected	408272	NA
GB48790	GB49455	0.0384784142699534	undirected	408272	NA
GB48790	GB49456	0.035517648043185	undirected	408272	551770
GB48790	GB49458	0.039974814731314	undirected	408272	411849
GB48790	GB49485	0.0407095284659596	undirected	408272	726436
GB48790	GB49488	0.0367938872479085	undirected	408272	552745
GB48790	GB49493	0.026008858162698	undirected	408272	NA
GB48790	GB49495	0.0306324461442976	undirected	408272	552109
GB48790	GB49496	0.0410183039036619	undirected	408272	411720
GB48790	GB50029	0.0295378054967688	undirected	408272	NA
GB48790	GB50290	0.0258488611098198	undirected	408272	724917
GB48790	GB50756	0.0213055291777637	undirected	408272	551849
GB48790	GB51801	0.0265731069459769	undirected	408272	NA
GB48790	GB55374	0.0210050630175957	undirected	408272	551290
GB49434	GB49449	0.0628159507897568	undirected	NA	409179
GB49434	GB49450	0.0638149329451256	undirected	NA	NA
GB49434	GB49454	0.0309652612457998	undirected	NA	NA
GB49434	GB49455	0.0602085711785462	undirected	NA	NA
GB49434	GB49456	0.0631049935605059	undirected	NA	551770
GB49434	GB49458	0.0654993081339847	undirected	NA	411849
GB49434	GB49485	0.0363100644035975	undirected	NA	726436
GB49434	GB49488	0.02675207274567	undirected	NA	552745
GB49434	GB49495	0.0648826227403354	undirected	NA	552109
GB49434	GB49496	0.0292992209067501	undirected	NA	411720
GB49434	GB49885	0.0402419613093218	undirected	NA	412209
GB49434	GB49886	0.0243174876559896	undirected	NA	NA
GB49434	GB52633	0.0203447301345011	undirected	NA	NA
GB49434	GB53583	0.026076499592174	undirected	NA	NA
GB49434	GB54046	0.0219833159749793	undirected	NA	NA
GB49448	GB49449	0.0314230708739408	undirected	409180	409179
GB49448	GB49450	0.0268436752765188	undirected	409180	NA
GB49448	GB49451	0.0467837734330556	undirected	409180	726666
GB49448	GB49452	0.0810890213908927	undirected	409180	NA
GB49448	GB49456	0.0223054579057449	undirected	409180	551770
GB49448	GB49488	0.0529109899447319	undirected	409180	552745
GB49448	GB49493	0.12161623394317	undirected	409180	NA
GB49448	GB49495	0.0567884715010445	undirected	409180	552109
GB49448	GB49496	0.0436594729987237	undirected	409180	411720
GB49448	GB49545	0.0563993500921962	undirected	409180	411045
GB49448	GB49885	0.0243164160541961	undirected	409180	412209
GB49448	GB50247	0.032330951021696	undirected	409180	100577551
GB49448	GB50516	0.0738553201807974	undirected	409180	411570
GB49448	GB50608	0.0365390066570249	undirected	409180	NA
GB49448	GB50609	0.0279402176851686	undirected	409180	410620
GB49448	GB50756	0.0698140136784881	undirected	409180	551849
GB49448	GB51031	0.0367396232379648	undirected	409180	727650
GB49448	GB51801	0.0239573478875106	undirected	409180	NA
GB49448	GB51979	0.0312356481123631	undirected	409180	552190
GB49448	GB52155	0.0325834903460206	undirected	409180	NA
GB49448	GB52278	0.0479020829041235	undirected	409180	NA
GB49448	GB52407	0.0346243246107973	undirected	409180	100576816
GB49448	GB52633	0.0368107452991358	undirected	409180	NA
GB49448	GB53583	0.0270504925672883	undirected	409180	NA
GB49448	GB54046	0.0371746274987873	undirected	409180	NA
GB49448	GB54303	0.032585538837333	undirected	409180	100577769
GB49448	GB55374	0.0231208078197019	undirected	409180	551290
GB49449	GB49450	0.0854208044250287	undirected	409179	NA
GB49449	GB49452	0.0227290921535619	undirected	409179	NA
GB49449	GB49454	0.0477149714153827	undirected	409179	NA
GB49449	GB49455	0.0769975043818483	undirected	409179	NA
GB49449	GB49456	0.0872858014476128	undirected	409179	551770
GB49449	GB49458	0.0871508716349926	undirected	409179	411849
GB49449	GB49485	0.0503779057170488	undirected	409179	726436
GB49449	GB49488	0.06348696297855	undirected	409179	552745
GB49449	GB49493	0.0386218658565117	undirected	409179	NA
GB49449	GB49495	0.109130843730258	undirected	409179	552109
GB49449	GB49496	0.0366788191108585	undirected	409179	411720
GB49449	GB49885	0.060219635359515	undirected	409179	412209
GB49449	GB49886	0.0548950169680915	undirected	409179	NA
GB49449	GB50029	0.0230586553165729	undirected	409179	NA
GB49449	GB50247	0.0326393730419126	undirected	409179	100577551
GB49449	GB50290	0.0598238954719769	undirected	409179	724917
GB49449	GB50516	0.0437375032590582	undirected	409179	411570
GB49449	GB50608	0.0518535515044195	undirected	409179	NA
GB49449	GB50609	0.0772933538663872	undirected	409179	410620
GB49449	GB50722	0.077081092623046	undirected	409179	410884
GB49449	GB50756	0.0230875237282438	undirected	409179	551849
GB49449	GB51107	0.0317039813227195	undirected	409179	100578731
GB49449	GB51801	0.0400345695199008	undirected	409179	NA
GB49449	GB51979	0.0305237140066015	undirected	409179	552190
GB49449	GB52155	0.0487793335813924	undirected	409179	NA
GB49449	GB52278	0.0263759100848708	undirected	409179	NA
GB49449	GB52407	0.0413947566714491	undirected	409179	100576816
GB49449	GB52633	0.0682385272213543	undirected	409179	NA
GB49449	GB53583	0.048282113922808	undirected	409179	NA
GB49449	GB54046	0.0448272288462341	undirected	409179	NA
GB49449	GB54303	0.0284663273265148	undirected	409179	100577769
GB49449	GB55374	0.0380512180778808	undirected	409179	551290
GB49450	GB49452	0.0302758715153784	undirected	NA	NA
GB49450	GB49454	0.0338779358217259	undirected	NA	NA
GB49450	GB49455	0.0449523246926127	undirected	NA	NA
GB49450	GB49456	0.0656585668929121	undirected	NA	551770
GB49450	GB49458	0.133595626389101	undirected	NA	411849
GB49450	GB49485	0.0919947163599579	undirected	NA	726436
GB49450	GB49488	0.104557167025083	undirected	NA	552745
GB49450	GB49493	0.0286478032000551	undirected	NA	NA
GB49450	GB49495	0.108439365529498	undirected	NA	552109
GB49450	GB49496	0.0787473720007528	undirected	NA	411720
GB49450	GB49545	0.0270413268951957	undirected	NA	411045
GB49450	GB49885	0.0614689404503887	undirected	NA	412209
GB49450	GB49886	0.0561656186210728	undirected	NA	NA
GB49450	GB50029	0.0364823363910976	undirected	NA	NA
GB49450	GB50247	0.0338164555647901	undirected	NA	100577551
GB49450	GB50290	0.0610819359618218	undirected	NA	724917
GB49450	GB50516	0.0418018462449402	undirected	NA	411570
GB49450	GB50608	0.0528112465288172	undirected	NA	NA
GB49450	GB50609	0.0812491210781825	undirected	NA	410620
GB49450	GB50722	0.0781325733899619	undirected	NA	410884
