fromNode	toNode	weight	direction	fromAltName	toAltName
GB41785	GB55547	0.0812219557758409	undirected	100577332	408658
GB41785	GB55591	0.0370221080072507	undirected	100577332	408677
GB41785	GB55620	0.0326416054578367	undirected	100577332	NA
GB41785	GB55664	0.0290768508384542	undirected	100577332	NA
GB41785	GB55885	0.029615043489375	undirected	100577332	NA
GB41785	GB55912	0.0474484776027342	undirected	100577332	NA
GB42377	GB42422	0.0217035720548355	undirected	100577214	406075
GB42377	GB42482	0.0334556605345644	undirected	100577214	412810
GB42377	GB42551	0.0471228782387414	undirected	100577214	551437
GB42377	GB43057	0.0420014390948163	undirected	100577214	NA
GB42377	GB43456	0.0826387000848422	undirected	100577214	410902
GB42377	GB43584	0.0319921518927849	undirected	100577214	100577682
GB42377	GB44002	0.0210109483570941	undirected	100577214	410038
GB42377	GB44073	0.0463206850232221	undirected	100577214	410997
GB42377	GB44099	0.0317395379909391	undirected	100577214	726827
GB42377	GB44842	0.0598587521880187	undirected	100577214	409024
GB42377	GB44858	0.028823142217915	undirected	100577214	NA
GB42377	GB45220	0.0430491561038894	undirected	100577214	411457
GB42377	GB45937	0.0806190467656147	undirected	100577214	408563
GB42377	GB46564	0.0688851512568222	undirected	100577214	409051
GB42377	GB47217	0.0404355118595098	undirected	100577214	412591
GB42377	GB47303	0.0361389479649418	undirected	100577214	409203
GB42377	GB47581	0.0373752387243602	undirected	100577214	NA
GB42377	GB47582	0.0465483653707479	undirected	100577214	NA
GB42377	GB47584	0.0732731269732013	undirected	100577214	409655
GB42377	GB48785	0.0559798063018859	undirected	100577214	NA
GB42377	GB49991	0.055509440547135	undirected	100577214	NA
GB42377	GB50179	0.0263984172519881	undirected	100577214	726978
GB42377	GB50442	0.0325812054848533	undirected	100577214	100577562
GB42377	GB50586	0.0411954316119107	undirected	100577214	410624
GB42377	GB50874	0.0545870228914297	undirected	100577214	551360
GB42377	GB51337	0.0355979256701019	undirected	100577214	725928
GB42377	GB52025	0.021297417445044	undirected	100577214	410380
GB42377	GB53070	0.0363052159135177	undirected	100577214	408766
GB42377	GB53142	0.0370324608063322	undirected	100577214	100578557
GB42377	GB53779	0.0393905468290695	undirected	100577214	100578177
GB42377	GB53791	0.069717111774651	undirected	100577214	726210
GB42377	GB54294	0.022946876845152	undirected	100577214	408299
GB42377	GB54645	0.0220797246308194	undirected	100577214	NA
GB42377	GB55378	0.0394552825982964	undirected	100577214	551167
GB42377	GB55547	0.0355555628852709	undirected	100577214	408658
GB42377	GB55591	0.0357702062508994	undirected	100577214	408677
GB42377	GB55664	0.0319853927895236	undirected	100577214	NA
GB42377	GB55885	0.0289485341614276	undirected	100577214	NA
GB42377	GB55912	0.0367088402790928	undirected	100577214	NA
GB42422	GB42482	0.0454844431211438	undirected	406075	412810
GB42422	GB42551	0.0446995447326216	undirected	406075	551437
GB42422	GB43057	0.0255082522488799	undirected	406075	NA
GB42422	GB43456	0.0393788039340598	undirected	406075	410902
GB42422	GB43584	0.0490265805670167	undirected	406075	100577682
GB42422	GB44002	0.0402719498452769	undirected	406075	410038
GB42422	GB44073	0.0643832793533594	undirected	406075	410997
GB42422	GB44099	0.0421916831443936	undirected	406075	726827
GB42422	GB44842	0.0642508822858385	undirected	406075	409024
GB42422	GB44858	0.0507382943624993	undirected	406075	NA
GB42422	GB45220	0.0809433713668409	undirected	406075	411457
GB42422	GB45937	0.057798350894672	undirected	406075	408563
GB42422	GB46564	0.0621653425780613	undirected	406075	409051
GB42422	GB46868	0.0210237381476438	undirected	406075	NA
GB42422	GB47217	0.0909392669553096	undirected	406075	412591
GB42422	GB47298	0.0287391721301253	undirected	406075	NA
GB42422	GB47303	0.100726041991935	undirected	406075	409203
GB42422	GB47581	0.0437486610094588	undirected	406075	NA
GB42422	GB47582	0.0442686792334278	undirected	406075	NA
GB42422	GB47584	0.0576450557465953	undirected	406075	409655
GB42422	GB48785	0.055385372815487	undirected	406075	NA
GB42422	GB49991	0.0510683453312035	undirected	406075	NA
GB42422	GB50179	0.0605869486412841	undirected	406075	726978
GB42422	GB50442	0.0399674309681189	undirected	406075	100577562
GB42422	GB50586	0.0232982116663076	undirected	406075	410624
GB42422	GB50874	0.0618967408284511	undirected	406075	551360
GB42422	GB51337	0.0432012646417111	undirected	406075	725928
GB42422	GB52025	0.0562091472214094	undirected	406075	410380
GB42422	GB53070	0.0452379212311889	undirected	406075	408766
GB42422	GB53142	0.044097806483665	undirected	406075	100578557
GB42422	GB53779	0.0407977315189476	undirected	406075	100578177
GB42422	GB53791	0.0889141225990704	undirected	406075	726210
GB42422	GB54294	0.0400248976410123	undirected	406075	408299
GB42422	GB54645	0.0264698784951099	undirected	406075	NA
GB42422	GB55378	0.0457197540342825	undirected	406075	551167
GB42422	GB55547	0.0420982117672561	undirected	406075	408658
GB42422	GB55591	0.062891742780007	undirected	406075	408677
GB42422	GB55620	0.0622654279455161	undirected	406075	NA
GB42422	GB55664	0.0308210238479736	undirected	406075	NA
GB42422	GB55885	0.0536710690186698	undirected	406075	NA
GB42422	GB55912	0.0387190760762347	undirected	406075	NA
GB42482	GB42551	0.0214205151447118	undirected	412810	551437
GB42482	GB43057	0.034283563978029	undirected	412810	NA
GB42482	GB43456	0.0479401067389082	undirected	412810	410902
GB42482	GB43584	0.0473203688645271	undirected	412810	100577682
GB42482	GB44002	0.0356403358391822	undirected	412810	410038
GB42482	GB44073	0.0576204531020564	undirected	412810	410997
GB42482	GB44099	0.0265284174730894	undirected	412810	726827
GB42482	GB44842	0.0719149459441094	undirected	412810	409024
GB42482	GB44858	0.0879616115260314	undirected	412810	NA
GB42482	GB45220	0.048483895565123	undirected	412810	411457
GB42482	GB45937	0.054133286637153	undirected	412810	408563
GB42482	GB46564	0.0742920764202698	undirected	412810	409051
GB42482	GB46868	0.0218519626589611	undirected	412810	NA
GB42482	GB47217	0.0506120804671329	undirected	412810	412591
GB42482	GB47303	0.0577570167061552	undirected	412810	409203
GB42482	GB47581	0.0736962784920805	undirected	412810	NA
GB42482	GB47582	0.0760513414327594	undirected	412810	NA
GB42482	GB47584	0.0523939134310864	undirected	412810	409655
GB42482	GB48785	0.0456424021692643	undirected	412810	NA
GB42482	GB49991	0.0294091321252528	undirected	412810	NA
GB42482	GB50179	0.0377448303735534	undirected	412810	726978
GB42482	GB50442	0.0313258176241013	undirected	412810	100577562
GB42482	GB50586	0.0455150407969969	undirected	412810	410624
GB42482	GB50874	0.0273685842742031	undirected	412810	551360
GB42482	GB51337	0.0449886502067965	undirected	412810	725928
GB42482	GB52025	0.0348935807985828	undirected	412810	410380
GB42482	GB53070	0.0379401841361174	undirected	412810	408766
GB42482	GB53142	0.0662091473442779	undirected	412810	100578557
GB42482	GB53779	0.0531414733193315	undirected	412810	100578177
GB42482	GB53791	0.101119099185258	undirected	412810	726210
GB42482	GB54645	0.0517899360854651	undirected	412810	NA
GB42482	GB55378	0.0485635504107286	undirected	412810	551167
GB42482	GB55547	0.0433591978400576	undirected	412810	408658
GB42482	GB55591	0.0770927672745956	undirected	412810	408677
GB42482	GB55620	0.042216848370923	undirected	412810	NA
GB42482	GB55664	0.0304907960017213	undirected	412810	NA
GB42482	GB55885	0.051015456918268	undirected	412810	NA
GB42482	GB55912	0.0540716955168801	undirected	412810	NA
GB42551	GB43057	0.0314973890285013	undirected	551437	NA
GB42551	GB43456	0.05136112333495	undirected	551437	410902
GB42551	GB44002	0.0239571548479686	undirected	551437	410038
GB42551	GB44073	0.0396305638551934	undirected	551437	410997
GB42551	GB44099	0.0229866561217897	undirected	551437	726827
GB42551	GB44842	0.0356462768008091	undirected	551437	409024
GB42551	GB44858	0.0302109174365372	undirected	551437	NA
GB42551	GB45220	0.0449799329218146	undirected	551437	411457
GB42551	GB45937	0.0608378749212745	undirected	551437	408563
GB42551	GB46564	0.054137130447318	undirected	551437	409051
GB42551	GB47217	0.0293421507543316	undirected	551437	412591
GB42551	GB47303	0.0536488543905026	undirected	551437	409203
GB42551	GB47581	0.0507190547145979	undirected	551437	NA
GB42551	GB47582	0.057606495917296	undirected	551437	NA
GB42551	GB47584	0.0495417401101307	undirected	551437	409655
GB42551	GB48785	0.0400948325331119	undirected	551437	NA
GB42551	GB49991	0.0580460318745022	undirected	551437	NA
GB42551	GB50442	0.0284223316388528	undirected	551437	100577562
GB42551	GB50586	0.0237299855807487	undirected	551437	410624
GB42551	GB50874	0.0350073081112235	undirected	551437	551360
GB42551	GB51337	0.0394804546401711	undirected	551437	725928
GB42551	GB52025	0.0235368104904932	undirected	551437	410380
GB42551	GB53070	0.0302094226667014	undirected	551437	408766
GB42551	GB53142	0.031728671713614	undirected	551437	100578557
GB42551	GB53779	0.0325829141109177	undirected	551437	100578177
GB42551	GB53791	0.061853512800343	undirected	551437	726210
GB42551	GB54294	0.0277072261401717	undirected	551437	408299
GB42551	GB54645	0.0374023703295211	undirected	551437	NA
GB42551	GB55547	0.0352698137998961	undirected	551437	408658
GB42551	GB55591	0.0350786279693265	undirected	551437	408677
GB42551	GB55620	0.0230535697682103	undirected	551437	NA
GB42551	GB55664	0.0338953275602506	undirected	551437	NA
GB42551	GB55885	0.0347427970022145	undirected	551437	NA
GB42551	GB55912	0.0423001321457202	undirected	551437	NA
GB43057	GB43456	0.0457385080671877	undirected	NA	410902
GB43057	GB43584	0.023576205560344	undirected	NA	100577682
GB43057	GB44002	0.0304716266307601	undirected	NA	410038
GB43057	GB44073	0.0510473793482114	undirected	NA	410997
GB43057	GB44099	0.0342783558289282	undirected	NA	726827
GB43057	GB44842	0.0490484265195206	undirected	NA	409024
GB43057	GB44858	0.0438052214549002	undirected	NA	NA
GB43057	GB45220	0.0466596209988743	undirected	NA	411457
GB43057	GB45937	0.0655547580422786	undirected	NA	408563
GB43057	GB46564	0.0565660089694306	undirected	NA	409051
GB43057	GB47217	0.0254034678636551	undirected	NA	412591
GB43057	GB47303	0.0468535991642483	undirected	NA	409203
GB43057	GB47581	0.0505329366543965	undirected	NA	NA
GB43057	GB47582	0.056934298018206	undirected	NA	NA
GB43057	GB47584	0.050745826127725	undirected	NA	409655
GB43057	GB48785	0.0503269805675035	undirected	NA	NA
GB43057	GB49991	0.0581793040440397	undirected	NA	NA
GB43057	GB50442	0.0382139283035704	undirected	NA	100577562
GB43057	GB50586	0.0468876333039793	undirected	NA	410624
GB43057	GB50874	0.0337834080329927	undirected	NA	551360
GB43057	GB51337	0.0418162389764346	undirected	NA	725928
GB43057	GB52025	0.0310420688819551	undirected	NA	410380
GB43057	GB53070	0.0357979335664035	undirected	NA	408766
GB43057	GB53142	0.0430939571457645	undirected	NA	100578557
GB43057	GB53779	0.0376850876038096	undirected	NA	100578177
GB43057	GB53791	0.0711192590489736	undirected	NA	726210
GB43057	GB54294	0.0280048344667008	undirected	NA	408299
GB43057	GB54645	0.0351030012125146	undirected	NA	NA
GB43057	GB55547	0.0428255808878253	undirected	NA	408658
GB43057	GB55591	0.0459454988717806	undirected	NA	408677
GB43057	GB55620	0.0201225073799703	undirected	NA	NA
GB43057	GB55664	0.0335595820107521	undirected	NA	NA
GB43057	GB55885	0.0301983849726181	undirected	NA	NA
GB43057	GB55912	0.0349105704263107	undirected	NA	NA
GB43456	GB43584	0.0441340630809713	undirected	410902	100577682
GB43456	GB44002	0.0503049407449119	undirected	410902	410038
GB43456	GB44073	0.0720944466811187	undirected	410902	410997
GB43456	GB44099	0.0452059276283101	undirected	410902	726827
GB43456	GB44842	0.0739849210784866	undirected	410902	409024
GB43456	GB44858	0.0559829924866903	undirected	410902	NA
GB43456	GB45220	0.0765897924111861	undirected	410902	411457
GB43456	GB45937	0.109535803218281	undirected	410902	408563
GB43456	GB46564	0.0946368644758099	undirected	410902	409051
GB43456	GB46868	0.0238450437112784	undirected	410902	NA
GB43456	GB47217	0.0588193571074074	undirected	410902	412591
GB43456	GB47298	0.0281126739821827	undirected	410902	NA
GB43456	GB47303	0.0545146546810862	undirected	410902	409203
GB43456	GB47581	0.0776493059658531	undirected	410902	NA
GB43456	GB47582	0.0865735430884511	undirected	410902	NA
GB43456	GB47584	0.0959231550542133	undirected	410902	409655
GB43456	GB48785	0.0707326766001132	undirected	410902	NA
GB43456	GB49991	0.0797315045687466	undirected	410902	NA
GB43456	GB50179	0.0393533339902169	undirected	410902	726978
GB43456	GB50442	0.0501086021648794	undirected	410902	100577562
GB43456	GB50586	0.0563332076040277	undirected	410902	410624
GB43456	GB50874	0.0594753997947044	undirected	410902	551360
GB43456	GB51337	0.0632176447061701	undirected	410902	725928
GB43456	GB52025	0.0370090956443621	undirected	410902	410380
GB43456	GB53070	0.0590022480594792	undirected	410902	408766
GB43456	GB53142	0.0511504600937047	undirected	410902	100578557
GB43456	GB53779	0.0533336689212628	undirected	410902	100578177
GB43456	GB53791	0.102697508140607	undirected	410902	726210
GB43456	GB54294	0.0608439718252473	undirected	410902	408299
GB43456	GB54645	0.0626411291564415	undirected	410902	NA
GB43456	GB55378	0.0431026318059253	undirected	410902	551167
GB43456	GB55547	0.0770623433118766	undirected	410902	408658
GB43456	GB55591	0.0621203231825597	undirected	410902	408677
GB43456	GB55620	0.0346409806110605	undirected	410902	NA
GB43456	GB55664	0.0479737698175912	undirected	410902	NA
GB43456	GB55885	0.067272277247175	undirected	410902	NA
GB43456	GB55912	0.0556072837450821	undirected	410902	NA
GB43584	GB44002	0.0299382127522586	undirected	100577682	410038
GB43584	GB44073	0.0424646474896377	undirected	100577682	410997
GB43584	GB44099	0.0285862249601651	undirected	100577682	726827
GB43584	GB44842	0.0506196645512358	undirected	100577682	409024
GB43584	GB44858	0.0569551133247124	undirected	100577682	NA
GB43584	GB45220	0.0583722805370454	undirected	100577682	411457
GB43584	GB45937	0.0545670361085761	undirected	100577682	408563
GB43584	GB46564	0.0701426818542247	undirected	100577682	409051
GB43584	GB47217	0.0404719743417147	undirected	100577682	412591
GB43584	GB47303	0.0599717679139746	undirected	100577682	409203
GB43584	GB47581	0.0635372726084086	undirected	100577682	NA
GB43584	GB47582	0.0646725859810618	undirected	100577682	NA
GB43584	GB47584	0.05492270852594	undirected	100577682	409655
GB43584	GB48785	0.0436283428975842	undirected	100577682	NA
GB43584	GB49991	0.045732150311295	undirected	100577682	NA
GB43584	GB50179	0.0301736650120134	undirected	100577682	726978
GB43584	GB50442	0.031930336001236	undirected	100577682	100577562
GB43584	GB50586	0.0281149152959415	undirected	100577682	410624
GB43584	GB50874	0.0317622397340937	undirected	100577682	551360
GB43584	GB51337	0.038357905537782	undirected	100577682	725928
GB43584	GB52025	0.0401637595356933	undirected	100577682	410380
GB43584	GB53070	0.0459046325086301	undirected	100577682	408766
GB43584	GB53142	0.0433164300009994	undirected	100577682	100578557
GB43584	GB53779	0.0417096697303488	undirected	100577682	100578177
GB43584	GB53791	0.074027559621846	undirected	100577682	726210
GB43584	GB54294	0.0276154649953931	undirected	100577682	408299
GB43584	GB54645	0.0364322190629104	undirected	100577682	NA
GB43584	GB55547	0.0502535345783231	undirected	100577682	408658
GB43584	GB55591	0.0620734333539873	undirected	100577682	408677
GB43584	GB55664	0.0273102294981354	undirected	100577682	NA
GB43584	GB55885	0.0823563304493512	undirected	100577682	NA
GB43584	GB55912	0.0402766337767349	undirected	100577682	NA
GB44002	GB44073	0.0544099530843248	undirected	410038	410997
GB44002	GB44099	0.0568267304900248	undirected	410038	726827
GB44002	GB44842	0.0576684897207131	undirected	410038	409024
GB44002	GB44858	0.0481038255638167	undirected	410038	NA
GB44002	GB45220	0.0443477407804124	undirected	410038	411457
GB44002	GB45937	0.0787332556017315	undirected	410038	408563
GB44002	GB46564	0.0768538104456845	undirected	410038	409051
GB44002	GB47217	0.0296142064901053	undirected	410038	412591
GB44002	GB47298	0.0220165325464499	undirected	410038	NA
GB44002	GB47303	0.050906866383781	undirected	410038	409203
GB44002	GB47581	0.0693549420958364	undirected	410038	NA
GB44002	GB47582	0.065048015422679	undirected	410038	NA
GB44002	GB47584	0.068896241421003	undirected	410038	409655
GB44002	GB48785	0.0480030785462297	undirected	410038	NA
GB44002	GB49991	0.0487234642353259	undirected	410038	NA
GB44002	GB50179	0.028189910269929	undirected	410038	726978
GB44002	GB50442	0.0555628409023442	undirected	410038	100577562
GB44002	GB50874	0.0526927281840286	undirected	410038	551360
GB44002	GB51337	0.0457894498882133	undirected	410038	725928
GB44002	GB52025	0.0354320464692283	undirected	410038	410380
GB44002	GB53070	0.0361781320076604	undirected	410038	408766
GB44002	GB53142	0.0379068354702951	undirected	410038	100578557
GB44002	GB53779	0.0548726096782528	undirected	410038	100578177
