fromNode	toNode	weight	direction	fromAltName	toAltName
GB40159	GB53323	0.0277436033279742	undirected	100576924	411490
GB40159	GB53441	0.044687413107616	undirected	100576924	NA
GB40159	GB53442	0.0638186565277229	undirected	100576924	NA
GB40159	GB53443	0.0681770328252595	undirected	100576924	NA
GB40159	GB53444	0.0453951360003325	undirected	100576924	NA
GB40159	GB53445	0.0361238229791674	undirected	100576924	NA
GB40159	GB53446	0.0375716402327034	undirected	100576924	NA
GB40159	GB53447	0.0203671651547754	undirected	100576924	NA
GB40159	GB53448	0.0684568399538229	undirected	100576924	NA
GB40159	GB53449	0.075883608173387	undirected	100576924	NA
GB40159	GB53450	0.0595693757555929	undirected	100576924	NA
GB40159	GB53451	0.0702198141957179	undirected	100576924	NA
GB40159	GB53452	0.0430809411291345	undirected	100576924	NA
GB40159	GB53453	0.0342068209144775	undirected	100576924	NA
GB40159	GB53454	0.0502555884293733	undirected	100576924	NA
GB40159	GB53455	0.0630897873312586	undirected	100576924	NA
GB40159	GB53462	0.0254229218113663	undirected	100576924	NA
GB40159	GB53463	0.0345193585981599	undirected	100576924	NA
GB40159	GB53464	0.04147131093417	undirected	100576924	NA
GB40159	GB53465	0.0511907039900278	undirected	100576924	NA
GB40159	GB53466	0.033943806584306	undirected	100576924	NA
GB40159	GB53467	0.0364891415387038	undirected	100576924	NA
GB40159	GB53468	0.0476822266152724	undirected	100576924	NA
GB40159	GB53470	0.0201888559191822	undirected	100576924	NA
GB40159	GB53473	0.0323478637874438	undirected	100576924	NA
GB40159	GB53476	0.0355219635785768	undirected	100576924	NA
GB40159	GB53483	0.0220283868290981	undirected	100576924	NA
GB40159	GB53484	0.0257229789361637	undirected	100576924	NA
GB40159	GB54085	0.029448768676697	undirected	100576924	726692
GB40159	GB54502	0.0606223586565281	undirected	100576924	725803
GB40159	GB54654	0.0331104209359149	undirected	100576924	100577909
GB40159	GB54789	0.0238244488884304	undirected	100576924	409846
GB40159	GB54877	0.0212479449344658	undirected	100576924	NA
GB40159	GB55834	0.0252968635917041	undirected	100576924	726282
GB40159	GB56011	0.0248712199514042	undirected	100576924	NA
GB40478	GB40642	0.059118072082132	undirected	412439	NA
GB40478	GB40694	0.0413761411512208	undirected	412439	410362
GB40478	GB40699	0.0254100835245377	undirected	412439	NA
GB40478	GB40878	0.0618604598193044	undirected	412439	409283
GB40478	GB40889	0.0511469078347865	undirected	412439	NA
GB40478	GB40919	0.0434796216714864	undirected	412439	NA
GB40478	GB40930	0.0730921408988943	undirected	412439	NA
GB40478	GB41264	0.0262373652457696	undirected	412439	NA
GB40478	GB41280	0.0758282491097064	undirected	412439	408862
GB40478	GB41371	0.0694684342475664	undirected	412439	NA
GB40478	GB41372	0.077888308504835	undirected	412439	409043
GB40478	GB41415	0.0651187104420077	undirected	412439	NA
GB40478	GB41489	0.0798806615485371	undirected	412439	551066
GB40478	GB41694	0.0421861282588746	undirected	412439	410570
GB40478	GB41735	0.0598260720749356	undirected	412439	726997
GB40478	GB41895	0.0818720486933292	undirected	412439	NA
GB40478	GB41989	0.0830046781346557	undirected	412439	551016
GB40478	GB42350	0.0383062232928765	undirected	412439	100577919
GB40478	GB42460	0.0525280863970663	undirected	412439	NA
GB40478	GB42564	0.0722800070411586	undirected	412439	408949
GB40478	GB42988	0.0244141508295043	undirected	412439	NA
GB40478	GB43084	0.0497616325558827	undirected	412439	551624
GB40478	GB43090	0.052382579616942	undirected	412439	NA
GB40478	GB43111	0.0241902162482109	undirected	412439	NA
GB40478	GB43161	0.0435333989418169	undirected	412439	551528
GB40478	GB43191	0.0531709819739408	undirected	412439	410270
GB40478	GB43220	0.0477303848645397	undirected	412439	410273
GB40478	GB43315	0.0583323194633526	undirected	412439	NA
GB40478	GB43423	0.0335954822018563	undirected	412439	NA
GB40478	GB43424	0.0376886264971348	undirected	412439	NA
GB40478	GB43840	0.0271895583446754	undirected	412439	551338
GB40478	GB43958	0.0415251518409357	undirected	412439	NA
GB40478	GB43980	0.0824712495926871	undirected	412439	413545
GB40478	GB44148	0.0388364687419829	undirected	412439	409788
GB40478	GB44636	0.0310379239335535	undirected	412439	411112
GB40478	GB44862	0.0733833340048383	undirected	412439	724356
GB40478	GB44886	0.0614164862666711	undirected	412439	551146
GB40478	GB44998	0.0678194290602977	undirected	412439	551707
GB40478	GB45173	0.0686986129830115	undirected	412439	551735
GB40478	GB45238	0.0271424519815776	undirected	412439	NA
GB40478	GB45388	0.0466493116491413	undirected	412439	NA
GB40478	GB45390	0.0895238502418327	undirected	412439	NA
GB40478	GB45401	0.0510587325736934	undirected	412439	NA
GB40478	GB45637	0.0669736865546802	undirected	412439	NA
GB40478	GB45645	0.0532861094332783	undirected	412439	409729
GB40478	GB45923	0.0615461377504816	undirected	412439	413409
GB40478	GB45979	0.036291637991722	undirected	412439	NA
GB40478	GB46151	0.0552071080065267	undirected	412439	551510
GB40478	GB46255	0.0632988213343554	undirected	412439	551225
GB40478	GB46376	0.0826519141540925	undirected	412439	410015
GB40478	GB46757	0.0491572332420495	undirected	412439	100578984
GB40478	GB47054	0.0737515509629223	undirected	412439	725401
GB40478	GB47060	0.0851710310865897	undirected	412439	NA
GB40478	GB47558	0.0389520466684012	undirected	412439	NA
GB40478	GB47566	0.059332899287556	undirected	412439	410649
GB40478	GB47825	0.0414558238787647	undirected	412439	NA
GB40478	GB47882	0.0895999570655797	undirected	412439	414015
GB40478	GB47918	0.0589337052829556	undirected	412439	408264
GB40478	GB48110	0.0310761670655729	undirected	412439	726400
GB40478	GB48158	0.0221252755712225	undirected	412439	408905
GB40478	GB48161	0.0857292691489078	undirected	412439	724569
GB40478	GB48261	0.0329821417491452	undirected	412439	410414
GB40478	GB48419	0.0273120223511435	undirected	412439	550998
GB40478	GB48542	0.0224248777038914	undirected	412439	NA
GB40478	GB48589	0.046256658731526	undirected	412439	412917
GB40478	GB48605	0.0224208497883785	undirected	412439	NA
GB40478	GB48745	0.0417286076012947	undirected	412439	410189
GB40478	GB48763	0.0814711993601298	undirected	412439	100578780
GB40478	GB48832	0.0677289516560383	undirected	412439	409345
GB40478	GB48921	0.0327495043304321	undirected	412439	NA
GB40478	GB49102	0.0238049310745163	undirected	412439	724920
GB40478	GB49130	0.0514168604994702	undirected	412439	NA
GB40478	GB49239	0.0552534388165033	undirected	412439	410140
GB40478	GB49564	0.045106412983724	undirected	412439	NA
GB40478	GB49804	0.0743742243998525	undirected	412439	410865
GB40478	GB49836	0.0568394950315817	undirected	412439	NA
GB40478	GB50090	0.0481002063161989	undirected	412439	408529
GB40478	GB50261	0.0881189773262243	undirected	412439	551328
GB40478	GB50435	0.0403750782660987	undirected	412439	725254
GB40478	GB50554	0.0699528122983454	undirected	412439	408541
GB40478	GB50664	0.0288794405942803	undirected	412439	NA
GB40478	GB50695	0.0760758813580276	undirected	412439	726598
GB40478	GB50757	0.0542789224837051	undirected	412439	408710
GB40478	GB50832	0.0354801877225965	undirected	412439	725396
GB40478	GB50842	0.0450692210310821	undirected	412439	NA
GB40478	GB51109	0.0300583665415983	undirected	412439	100578797
GB40478	GB51112	0.0296740603351307	undirected	412439	552275
GB40478	GB51135	0.0287040168143829	undirected	412439	NA
GB40478	GB51137	0.0377617457263762	undirected	412439	NA
GB40478	GB51155	0.0473658054798876	undirected	412439	726201
GB40478	GB51164	0.0422285469606806	undirected	412439	NA
GB40478	GB51165	0.0464976420795055	undirected	412439	726470
GB40478	GB51212	0.0215627075347318	undirected	412439	NA
GB40478	GB51261	0.0392293203807902	undirected	412439	409572
GB40478	GB51522	0.0367612295266724	undirected	412439	724778
GB40478	GB51670	0.04576862571611	undirected	412439	724225
GB40478	GB51744	0.0346240736229986	undirected	412439	724439
GB40478	GB51792	0.0261219938070327	undirected	412439	NA
GB40478	GB52031	0.0627475277539248	undirected	412439	NA
GB40478	GB52084	0.0844219862557289	undirected	412439	NA
GB40478	GB52172	0.0504848568083282	undirected	412439	NA
GB40478	GB52759	0.0416735799539241	undirected	412439	408471
GB40478	GB53296	0.0746703213042621	undirected	412439	406123
GB40478	GB53323	0.0459988265772173	undirected	412439	411490
GB40478	GB53408	0.060059241850615	undirected	412439	NA
GB40478	GB53441	0.104412705244485	undirected	412439	NA
GB40478	GB53442	0.0635468479087021	undirected	412439	NA
GB40478	GB53443	0.0930067312080261	undirected	412439	NA
GB40478	GB53444	0.0676788380688851	undirected	412439	NA
GB40478	GB53445	0.0501107096526399	undirected	412439	NA
GB40478	GB53446	0.0705141518566924	undirected	412439	NA
GB40478	GB53447	0.0361407193000789	undirected	412439	NA
GB40478	GB53448	0.0844490276857118	undirected	412439	NA
GB40478	GB53449	0.0862189137136498	undirected	412439	NA
GB40478	GB53450	0.0844297125014932	undirected	412439	NA
GB40478	GB53451	0.0831852924190718	undirected	412439	NA
GB40478	GB53452	0.0692892522831524	undirected	412439	NA
GB40478	GB53453	0.0492037429102794	undirected	412439	NA
GB40478	GB53454	0.0822063927614063	undirected	412439	NA
GB40478	GB53455	0.0846528066631148	undirected	412439	NA
GB40478	GB53459	0.0324657221874011	undirected	412439	NA
GB40478	GB53461	0.0258564270306342	undirected	412439	NA
GB40478	GB53462	0.0523625808456696	undirected	412439	NA
GB40478	GB53463	0.0522465395620047	undirected	412439	NA
GB40478	GB53464	0.0773599113825789	undirected	412439	NA
GB40478	GB53465	0.0754938643014935	undirected	412439	NA
GB40478	GB53466	0.0659870115444012	undirected	412439	NA
GB40478	GB53467	0.0585288549305495	undirected	412439	NA
GB40478	GB53468	0.0813919266476484	undirected	412439	NA
GB40478	GB53470	0.0364825262503316	undirected	412439	NA
GB40478	GB53472	0.0317268394240395	undirected	412439	NA
GB40478	GB53473	0.0560725555138409	undirected	412439	NA
GB40478	GB53474	0.0266658278048527	undirected	412439	NA
GB40478	GB53475	0.0494780966752907	undirected	412439	NA
GB40478	GB53476	0.0581808763109507	undirected	412439	NA
GB40478	GB53477	0.0251344336094548	undirected	412439	NA
GB40478	GB53478	0.0414667486003535	undirected	412439	NA
GB40478	GB53479	0.031150044438924	undirected	412439	NA
GB40478	GB53480	0.0352421239378297	undirected	412439	NA
GB40478	GB53483	0.03432452175304	undirected	412439	NA
GB40478	GB53484	0.0438322176404477	undirected	412439	NA
GB40478	GB53486	0.0237228697292736	undirected	412439	NA
GB40478	GB53487	0.022127280732474	undirected	412439	NA
GB40478	GB53488	0.02972359957544	undirected	412439	NA
GB40478	GB53489	0.0366031966346827	undirected	412439	NA
GB40478	GB53490	0.023881528927059	undirected	412439	NA
GB40478	GB53844	0.0760008950125873	undirected	412439	NA
GB40478	GB54085	0.0316309216749291	undirected	412439	726692
GB40478	GB54472	0.0315067464766487	undirected	412439	NA
GB40478	GB54502	0.0791828202477588	undirected	412439	725803
GB40478	GB54654	0.0532009604534147	undirected	412439	100577909
GB40478	GB55757	0.0515725423701851	undirected	412439	100577047
GB40478	GB55834	0.0559161475585585	undirected	412439	726282
GB40478	GB55999	0.025722006549986	undirected	412439	NA
GB40478	GB56000	0.026444899481366	undirected	412439	NA
GB40478	GB56011	0.0319793013092181	undirected	412439	NA
GB40642	GB40694	0.0475424987963568	undirected	NA	410362
GB40642	GB40699	0.0385715374165833	undirected	NA	NA
GB40642	GB40878	0.0405906063736233	undirected	NA	409283
GB40642	GB40889	0.036118044216647	undirected	NA	NA
GB40642	GB40919	0.0451489088258467	undirected	NA	NA
GB40642	GB40930	0.0606362943504693	undirected	NA	NA
GB40642	GB41264	0.0247876099652089	undirected	NA	NA
GB40642	GB41280	0.0832139872868516	undirected	NA	408862
GB40642	GB41371	0.0536975085426255	undirected	NA	NA
GB40642	GB41372	0.0531910768877253	undirected	NA	409043
GB40642	GB41415	0.0473928670924011	undirected	NA	NA
GB40642	GB41489	0.0452974691742497	undirected	NA	551066
GB40642	GB41694	0.0669006744674656	undirected	NA	410570
GB40642	GB41735	0.0422877957977466	undirected	NA	726997
GB40642	GB41895	0.0996366478580594	undirected	NA	NA
GB40642	GB41989	0.0534156010690603	undirected	NA	551016
GB40642	GB42350	0.0232937655266891	undirected	NA	100577919
GB40642	GB42460	0.0300025890137158	undirected	NA	NA
GB40642	GB42564	0.0829014066167409	undirected	NA	408949
GB40642	GB42994	0.031784183423428	undirected	NA	408803
GB40642	GB43084	0.0356720754677719	undirected	NA	551624
GB40642	GB43090	0.0530434101224667	undirected	NA	NA
GB40642	GB43161	0.0369129835540934	undirected	NA	551528
GB40642	GB43191	0.0482139506196927	undirected	NA	410270
GB40642	GB43220	0.0568682459131475	undirected	NA	410273
GB40642	GB43315	0.0463432879288567	undirected	NA	NA
GB40642	GB43423	0.0316260749431563	undirected	NA	NA
GB40642	GB43424	0.047293079410513	undirected	NA	NA
GB40642	GB43980	0.0886468147192489	undirected	NA	413545
GB40642	GB44148	0.0419511895793487	undirected	NA	409788
GB40642	GB44636	0.0406555232994961	undirected	NA	411112
GB40642	GB44862	0.0564514406091729	undirected	NA	724356
GB40642	GB44886	0.0304460024267558	undirected	NA	551146
GB40642	GB44998	0.0418793176321895	undirected	NA	551707
GB40642	GB45173	0.0378322248317071	undirected	NA	551735
GB40642	GB45388	0.0431320435820762	undirected	NA	NA
GB40642	GB45390	0.0711088266975902	undirected	NA	NA
GB40642	GB45401	0.0258315453196665	undirected	NA	NA
GB40642	GB45637	0.0540464984007941	undirected	NA	NA
GB40642	GB45645	0.0350757214801104	undirected	NA	409729
GB40642	GB45923	0.0434016580059178	undirected	NA	413409
GB40642	GB45979	0.0289909899515217	undirected	NA	NA
GB40642	GB46151	0.0555396136498112	undirected	NA	551510
GB40642	GB46255	0.061964671964762	undirected	NA	551225
GB40642	GB46376	0.120492628777098	undirected	NA	410015
GB40642	GB46757	0.0472988830647795	undirected	NA	100578984
GB40642	GB47054	0.0465682031966576	undirected	NA	725401
GB40642	GB47060	0.0592579026109075	undirected	NA	NA
GB40642	GB47558	0.0210486415082572	undirected	NA	NA
GB40642	GB47566	0.0947391704906903	undirected	NA	410649
GB40642	GB47882	0.0824848476176678	undirected	NA	414015
GB40642	GB47918	0.0606809771437061	undirected	NA	408264
GB40642	GB48110	0.0237008713380424	undirected	NA	726400
GB40642	GB48161	0.0784643127956215	undirected	NA	724569
GB40642	GB48261	0.0304320804733274	undirected	NA	410414
GB40642	GB48419	0.0212117943153597	undirected	NA	550998
GB40642	GB48542	0.0241988123596336	undirected	NA	NA
GB40642	GB48589	0.0393036420030106	undirected	NA	412917
GB40642	GB48745	0.022947861952526	undirected	NA	410189
GB40642	GB48763	0.0520965363505732	undirected	NA	100578780
GB40642	GB48832	0.0421638596466185	undirected	NA	409345
GB40642	GB49102	0.020523583013981	undirected	NA	724920
GB40642	GB49130	0.0522986916593797	undirected	NA	NA
GB40642	GB49239	0.0420638196662784	undirected	NA	410140
GB40642	GB49564	0.0299747648866362	undirected	NA	NA
GB40642	GB49804	0.0458956946414961	undirected	NA	410865
GB40642	GB49836	0.0706843434913617	undirected	NA	NA
GB40642	GB50090	0.0268606217554472	undirected	NA	408529
GB40642	GB50261	0.0573644222724825	undirected	NA	551328
GB40642	GB50435	0.0482412349818185	undirected	NA	725254
GB40642	GB50554	0.0629541346542617	undirected	NA	408541
GB40642	GB50695	0.0396412723817367	undirected	NA	726598
GB40642	GB50757	0.0376661027562933	undirected	NA	408710
GB40642	GB50832	0.0340071847869201	undirected	NA	725396
GB40642	GB50842	0.0318275866886211	undirected	NA	NA
GB40642	GB51135	0.0228841068521005	undirected	NA	NA
GB40642	GB51137	0.0342719195775073	undirected	NA	NA
GB40642	GB51155	0.0269137119115602	undirected	NA	726201
GB40642	GB51164	0.0430105336557586	undirected	NA	NA
GB40642	GB51165	0.0359332206314236	undirected	NA	726470
GB40642	GB51261	0.0508898617609154	undirected	NA	409572
GB40642	GB51522	0.0249657913203165	undirected	NA	724778
GB40642	GB51670	0.0340698967338243	undirected	NA	724225
GB40642	GB51744	0.0226187560479761	undirected	NA	724439
GB40642	GB52031	0.0420794116765681	undirected	NA	NA
GB40642	GB52084	0.0469750250086935	undirected	NA	NA
GB40642	GB52172	0.078673301135375	undirected	NA	NA
GB40642	GB52759	0.0537820666620911	undirected	NA	408471
GB40642	GB53296	0.0903298261918466	undirected	NA	406123
GB40642	GB53323	0.0652826553645457	undirected	NA	411490
GB40642	GB53408	0.0379699377881147	undirected	NA	NA
GB40642	GB53441	0.0965884057362661	undirected	NA	NA
GB40642	GB53442	0.0526358127543128	undirected	NA	NA
GB40642	GB53443	0.10206752959217	undirected	NA	NA
GB40642	GB53444	0.0630991383015685	undirected	NA	NA
GB40642	GB53445	0.0525477346704351	undirected	NA	NA
GB40642	GB53446	0.0658799661777748	undirected	NA	NA
GB40642	GB53447	0.0254328393652385	undirected	NA	NA
GB40642	GB53448	0.0940308714857581	undirected	NA	NA
GB40642	GB53449	0.11269949593671	undirected	NA	NA
GB40642	GB53450	0.0776609062185659	undirected	NA	NA
GB40642	GB53451	0.0828084443021586	undirected	NA	NA
GB40642	GB53452	0.0644772592498322	undirected	NA	NA
GB40642	GB53453	0.0443252141442817	undirected	NA	NA
GB40642	GB53454	0.0675098392145879	undirected	NA	NA
GB40642	GB53455	0.0824304461967229	undirected	NA	NA
GB40642	GB53459	0.0232785869698537	undirected	NA	NA
GB40642	GB53462	0.038777755753648	undirected	NA	NA
GB40642	GB53463	0.0374772447546601	undirected	NA	NA
GB40642	GB53464	0.0580395687852304	undirected	NA	NA
GB40642	GB53465	0.0650534586575903	undirected	NA	NA
GB40642	GB53466	0.0593522895443995	undirected	NA	NA
GB40642	GB53467	0.0470427310994301	undirected	NA	NA
GB40642	GB53468	0.0619121761886132	undirected	NA	NA
GB40642	GB53470	0.0202854623906549	undirected	NA	NA
GB40642	GB53472	0.0202773332632378	undirected	NA	NA
GB40642	GB53473	0.041266852751483	undirected	NA	NA
GB40642	GB53475	0.0312343973146591	undirected	NA	NA
GB40642	GB53476	0.0427800780922829	undirected	NA	NA
GB40642	GB53478	0.0232857457491935	undirected	NA	NA
GB40642	GB53484	0.0373809004656705	undirected	NA	NA
GB40642	GB53486	0.022418680252106	undirected	NA	NA
GB40642	GB53489	0.0239700107210551	undirected	NA	NA
GB40642	GB53844	0.0371386181933723	undirected	NA	NA
GB40642	GB54472	0.0203511296977829	undirected	NA	NA
GB40642	GB54502	0.100846144402637	undirected	NA	725803
GB40642	GB54654	0.0478496940180136	undirected	NA	100577909
GB40642	GB54789	0.0221197992463865	undirected	NA	409846
GB40642	GB55757	0.043809332643704	undirected	NA	100577047
GB40642	GB55834	0.0514222081082262	undirected	NA	726282
GB40642	GB55999	0.0225652431026843	undirected	NA	NA
GB40642	GB56000	0.0332172580643146	undirected	NA	NA
GB40642	GB56011	0.0388562332931003	undirected	NA	NA
GB40694	GB40699	0.0225128413897745	undirected	410362	NA
GB40694	GB40878	0.0508531595335111	undirected	410362	409283
GB40694	GB40889	0.0750780247750243	undirected	410362	NA
GB40694	GB40919	0.0424659646508777	undirected	410362	NA
GB40694	GB40930	0.0583426513430008	undirected	410362	NA
GB40694	GB41264	0.0422127237542217	undirected	410362	NA
GB40694	GB41280	0.0884865372669105	undirected	410362	408862
GB40694	GB41371	0.0463400184404184	undirected	410362	NA
GB40694	GB41372	0.0521483977460923	undirected	410362	409043
GB40694	GB41393	0.0228406579550609	undirected	410362	NA
GB40694	GB41415	0.0534367282743109	undirected	410362	NA
GB40694	GB41435	0.0376052139661681	undirected	410362	NA
GB40694	GB41489	0.0478587762939026	undirected	410362	551066
GB40694	GB41503	0.0352552748241701	undirected	410362	NA
GB40694	GB41694	0.0577486527597829	undirected	410362	410570
GB40694	GB41735	0.0250387617563008	undirected	410362	726997
GB40694	GB41895	0.0803227193826427	undirected	410362	NA
GB40694	GB41989	0.0336889099498155	undirected	410362	551016
GB40694	GB42350	0.0537422306802162	undirected	410362	100577919
GB40694	GB42460	0.0260276026790083	undirected	410362	NA
GB40694	GB42564	0.0529853638195773	undirected	410362	408949
GB40694	GB42988	0.0322903892079177	undirected	410362	NA
GB40694	GB42994	0.0454809924027213	undirected	410362	408803
GB40694	GB43084	0.0457623847590413	undirected	410362	551624
GB40694	GB43090	0.099177007892562	undirected	410362	NA
GB40694	GB43091	0.0292850921271649	undirected	410362	NA
GB40694	GB43111	0.0332267030166382	undirected	410362	NA
GB40694	GB43161	0.0358041322028919	undirected	410362	551528
GB40694	GB43191	0.0636115153122222	undirected	410362	410270
GB40694	GB43220	0.0317558146459095	undirected	410362	410273
GB40694	GB43315	0.0735508071457	undirected	410362	NA
GB40694	GB43423	0.049477028432212	undirected	410362	NA
GB40694	GB43424	0.0461581689483972	undirected	410362	NA
GB40694	GB43958	0.0241886134819179	undirected	410362	NA
GB40694	GB43980	0.0447818100368433	undirected	410362	413545
GB40694	GB44148	0.0373394272244974	undirected	410362	409788
GB40694	GB44596	0.0373414441596659	undirected	410362	409510
GB40694	GB44636	0.0566308805198854	undirected	410362	411112
GB40694	GB44862	0.0325060370372499	undirected	410362	724356
GB40694	GB44886	0.042962656100374	undirected	410362	551146
GB40694	GB44998	0.0522914917166979	undirected	410362	551707
GB40694	GB45173	0.0501727574925948	undirected	410362	551735
GB40694	GB45238	0.0257176508111334	undirected	410362	NA
GB40694	GB45388	0.0623919806620367	undirected	410362	NA
GB40694	GB45390	0.0503611400113385	undirected	410362	NA
GB40694	GB45401	0.0340087485796252	undirected	410362	NA
GB40694	GB45637	0.0296140916170038	undirected	410362	NA
GB40694	GB45645	0.0994909255515994	undirected	410362	409729
GB40694	GB45923	0.0446400357408673	undirected	410362	413409
GB40694	GB45979	0.0289491358302783	undirected	410362	NA
GB40694	GB46151	0.0318601630890029	undirected	410362	551510
GB40694	GB46255	0.0516563946012913	undirected	410362	551225
GB40694	GB46376	0.089399236161035	undirected	410362	410015
GB40694	GB46757	0.0456719459049273	undirected	410362	100578984
GB40694	GB47054	0.0343827415696791	undirected	410362	725401
GB40694	GB47060	0.0494073247414133	undirected	410362	NA
GB40694	GB47558	0.03113399372373	undirected	410362	NA
GB40694	GB47566	0.0428438215394034	undirected	410362	410649
GB40694	GB47825	0.0395348656600993	undirected	410362	NA
GB40694	GB47882	0.0452015806888338	undirected	410362	414015
GB40694	GB47918	0.0534870866914447	undirected	410362	408264
GB40694	GB48158	0.0373972036468884	undirected	410362	408905
GB40694	GB48161	0.0598384940215664	undirected	410362	724569
GB40694	GB48261	0.0430476258836956	undirected	410362	410414
GB40694	GB48419	0.0515912434563782	undirected	410362	550998
GB40694	GB48542	0.0333506568115828	undirected	410362	NA
GB40694	GB48589	0.0523682750886466	undirected	410362	412917
GB40694	GB48605	0.035465684886894	undirected	410362	NA
GB40694	GB48745	0.0496108033797446	undirected	410362	410189
GB40694	GB48763	0.0367814539823533	undirected	410362	100578780
GB40694	GB48832	0.0404381047372204	undirected	410362	409345
GB40694	GB48921	0.0283281271750209	undirected	410362	NA
GB40694	GB49102	0.0237674664861051	undirected	410362	724920
GB40694	GB49130	0.0869171936546962	undirected	410362	NA
GB40694	GB49239	0.0456057839898041	undirected	410362	410140
GB40694	GB49564	0.0652585674564092	undirected	410362	NA
GB40694	GB49804	0.0285071886134974	undirected	410362	410865
GB40694	GB49836	0.0440074302963428	undirected	410362	NA
GB40694	GB50090	0.0297708595133918	undirected	410362	408529
GB40694	GB50261	0.0568579926872854	undirected	410362	551328
GB40694	GB50435	0.0505122933004865	undirected	410362	725254
GB40694	GB50554	0.0491423920262832	undirected	410362	408541
GB40694	GB50664	0.063798490361322	undirected	410362	NA
GB40694	GB50757	0.051907861628649	undirected	410362	408710
GB40694	GB50832	0.0505180846088401	undirected	410362	725396
GB40694	GB50842	0.0611124606546947	undirected	410362	NA
GB40694	GB51109	0.0611406278505538	undirected	410362	100578797
GB40694	GB51112	0.0422040508034517	undirected	410362	552275
GB40694	GB51137	0.0208991620369493	undirected	410362	NA
GB40694	GB51155	0.0413569248200756	undirected	410362	726201
GB40694	GB51165	0.0229078994907492	undirected	410362	726470
GB40694	GB51212	0.0222141056523593	undirected	410362	NA
GB40694	GB51261	0.0297718704068922	undirected	410362	409572
GB40694	GB51522	0.0286883822593939	undirected	410362	724778
GB40694	GB51744	0.0414071211620183	undirected	410362	724439
GB40694	GB51792	0.0238573458476532	undirected	410362	NA
GB40694	GB52031	0.0323940630170634	undirected	410362	NA
